filename,radius,type,split,circularity,spike_score,spike_blur_3*3,spike_no_blur,cx,cy,gx_high,gy_high,dist_high,offset_ratio_high,gx_low,gy_low,dist_low,offset_ratio_low,gx_comb,gy_comb,dist_comb,offset_ratio_comb
cedar_AEON01_20240328_centered_0004.jpg,146,cedar,train,0.868990309,0,0,0,251,257,228.1972994,260.4494432,23.06212944,23.06212944,227.8991324,269.0956622,26.0759492,0.135108545,228.0406793,264.9910986,24.31024605,0.125959824
cedar_AEON01_20240328_centered_0005.jpg,149,cedar,train,0.524605172,0,106,106,238,287,173.3206294,336.7998834,81.62995392,81.62995392,231.9482906,291.6546474,7.634718687,0.03724253,203.9089744,313.2458473,43.02374377,0.209871921
cedar_AEON01_20240328_centered_0019.jpg,183,cedar,train,0.771170575,1,0,0,251,266,259.9360081,265.9247715,8.936324779,8.936324779,204.5640119,265.3771237,46.44016546,0.244421923,232.179009,265.6502454,18.82424048,0.09907495
cedar_AEON01_20240328_centered_0020.jpg,177,cedar,train,0.739798731,0,0,0,271,278,316.4261553,307.8309782,54.34540316,54.34540316,286.0553678,325.033079,49.38395107,0.242078192,301.2320674,316.436953,48.90171016,0.239714266
cedar_AEON01_20240328_centered_0026.jpg,210,cedar,train,0.710311106,0,69,69,258,274,249.9970274,316.3197226,43.06978625,43.06978625,257.3900237,271.1753815,2.889730261,0.012040543,253.977167,292.0155333,18.45921516,0.076913397
cedar_AEON01_20240328_centered_0031.jpg,173,cedar,train,0.630380155,0,38,38,245,247,214.0945089,192.7440226,62.44085571,62.44085571,216.1546851,224.2141022,36.7593435,0.193470229,215.125243,208.4889307,48.74016376,0.256527178
cedar_AEON02_20240327_centered_0002.jpg,131,cedar,train,0.731325665,0,31,31,261,261,317.5450133,259.9075209,56.55556593,56.55556593,228.7043051,282.9898576,39.07129052,0.187842743,274.3322662,271.1349323,16.74712436,0.080515021
cedar_AEON02_20240327_centered_0010.jpg,112,cedar,train,0.818067277,0,0,0,247,247,222.6604239,211.0634849,43.40331881,43.40331881,248.0531186,256.2212168,9.281158198,0.043369898,235.2591888,233.4688126,17.91478941,0.083713969
cedar_AEON02_20240327_centered_0011.jpg,128,cedar,train,0.644833766,1,12,12,269,246,286.262288,188.1595549,60.36144194,60.36144194,261.7449826,225.3827565,21.85648661,0.104078508,273.6756295,207.2691479,39.01205477,0.185771689
cedar_AEON02_20240327_centered_0014.jpg,146,cedar,train,0.762646523,0,0,0,276,257,287.1931635,250.8491454,12.77184094,12.77184094,323.8957726,259.5463197,47.96341086,0.256488828,305.5100801,255.1895839,29.56556165,0.158104608
cedar_AEON02_20240327_centered_0015.jpg,128,cedar,train,0.810591098,0,0,0,257,254,309.2240967,218.4446857,63.17860908,63.17860908,224.6890105,238.7787752,35.716743,0.175082074,265.9615636,228.8510656,26.69791236,0.130872119
cedar_AEON02_20240327_centered_0018.jpg,112,cedar,train,0.640823352,1,44,44,259,265,266.7510107,291.3127229,27.43059525,27.43059525,264.0505173,254.9164087,11.27770095,0.066339417,265.3679712,272.6725965,9.970947519,0.058652632
cedar_AEON02_20240327_centered_0019.jpg,140,cedar,train,0.505622259,0,83,83,271,249,313.2743199,225.6371019,48.30054996,48.30054996,258.7731376,235.4323012,18.26413469,0.090416508,285.8158766,230.5720577,23.6452798,0.117055841
cedar_AEON02_20240327_centered_0021.jpg,148,cedar,train,0.616653945,2,49,49,252,262,274.3239008,309.1534801,52.17094241,52.17094241,243.1649454,256.9924184,10.15549428,0.052347909,258.2700234,282.2787894,21.22598623,0.1094123
cedar_AEON02_20240327_centered_0024.jpg,157,cedar,train,0.701160985,2,2,2,247,259,216.0247355,259.574777,30.98059679,30.98059679,228.125624,290.5837787,36.79371069,0.185826822,221.6990994,274.1155573,29.47228597,0.148849929
cedar_AEON02_20240327_centered_0026.jpg,98,cedar,train,0.767044443,0,21,21,262,265,286.6860327,293.2335795,37.50380279,37.50380279,280.0399427,276.9884037,21.66013291,0.1170818,283.4991762,285.44388,29.66760536,0.160365434
cedar_AEON02_20240327_centered_0031.jpg,97,cedar,train,0.774362246,2,0,0,263,258,241.2048493,262.5652687,22.2681448,22.2681448,251.3101048,248.1691161,15.27415885,0.081245526,246.0794071,255.6208745,17.08703319,0.090888474
cedar_AEON02_20240327_centered_0039.jpg,117,cedar,train,0.615270289,0,16,16,250,253,250.8469141,213.8574343,39.15172679,39.15172679,223.4048583,235.349127,31.91950624,0.163689776,237.0718595,224.6455925,31.16262568,0.159808337
cedar_AEON02_20240327_centered_0051.jpg,110,cedar,train,0.800534547,0,0,0,252,249,248.4587105,267.7075513,19.03977962,19.03977962,250.0967886,213.6608482,35.39036403,0.237519222,249.2722423,240.8659072,8.579284811,0.057579093
cedar_AEON02_20240327_centered_0057.jpg,110,cedar,train,0.824873287,1,0,0,259,251,217.4205613,213.8753916,55.74124387,55.74124387,267.3047355,225.7144839,26.61439382,0.138616634,241.9575076,219.698785,35.64004218,0.18562522
cedar_AEON02_20240327_centered_0058.jpg,170,cedar,train,0.779243571,1,0,0,264,252,338.862691,264.7873495,75.94694731,75.94694731,274.7377843,239.7697507,16.27510399,0.071382035,306.1374537,252.0199725,42.13745841,0.184813414
cedar_AEON02_20240327_centered_0062.jpg,117,cedar,train,0.783378505,0,6,6,251,273,253.684413,297.802561,24.94740682,24.94740682,252.2149381,318.620846,45.63702079,0.236461248,252.9594439,308.0733142,35.12800573,0.182010392
cedar_AEON02_20240327_centered_0066.jpg,125,cedar,train,0.834166128,0,0,0,253,256,262.9950077,284.7919227,30.47745052,30.47745052,280.0807286,263.0712509,27.98872011,0.148876171,271.328645,274.1975673,25.82809868,0.137383504
cedar_AEON02_20240327_centered_0083.jpg,102,cedar,train,0.864420787,0,0,0,261,259,254.0908059,273.7978812,16.33138852,16.33138852,251.7131256,260.2132085,9.365784033,0.054452233,252.9558992,267.313689,11.56827484,0.067257412
cedar_AEON02_20240327_centered_0089.jpg,133,cedar,train,0.678894601,1,70,70,256,277,254.3496045,315.7142373,38.74939966,38.74939966,259.0011281,283.0855761,6.785352391,0.033757972,256.7339667,298.9888476,22.00109373,0.109458178
cedar_AEON02_20240327_centered_0092.jpg,109,cedar,train,0.84239338,0,0,0,250,257,296.5999213,246.6730026,47.73048864,47.73048864,251.1864581,259.6360945,2.890791765,0.014900988,273.6867247,253.2134831,23.98746832,0.123646744
cedar_AEON02_20240327_centered_0093.jpg,97,cedar,train,0.807427335,0,0,0,253,265,259.8397092,286.0800628,22.16191934,22.16191934,265.4396212,268.9263615,13.04455783,0.075402068,262.7037501,277.3069067,15.67235521,0.090591649
cedar_AEON02_20240327_centered_0106.jpg,122,cedar,train,0.713878066,0,27,27,233,250,214.4985158,238.9861078,21.53162184,21.53162184,209.3590828,248.8721722,23.6678043,0.120141139,211.9701101,243.8496758,21.9107909,0.111222289
cedar_AEON02_20240327_centered_0112.jpg,144,cedar,train,0.822858394,3,0,0,261,249,249.3152312,218.7493636,32.42891956,32.42891956,252.3469354,216.246117,33.8776088,0.163659946,250.7943182,217.5280969,33.0852932,0.159832334
cedar_AEON02_20240327_centered_0113.jpg,151,cedar,train,0.823296487,0,0,0,245,247,254.5800758,250.8465813,10.32347036,10.32347036,220.1761401,223.095379,34.46236965,0.177641081,236.6992748,236.4234138,13.44493267,0.069303777
cedar_AEON02_20240327_centered_0114.jpg,108,cedar,train,0.869129408,0,0,0,255,253,262.8435922,219.2682133,34.63171046,34.63171046,253.3109527,261.0514816,8.226739144,0.051740498,258.2942045,239.2089953,14.17898424,0.089176001
cedar_AEON02_20240327_centered_0126.jpg,123,cedar,train,0.725744239,0,4,4,266,247,305.5001142,210.9578822,53.47235992,53.47235992,266.2858889,279.1099642,32.11123691,0.142716608,285.8047294,245.1873352,19.88751018,0.088388934
cedar_AEON02_20240327_centered_0127.jpg,139,cedar,train,0.793981445,0,0,0,252,261,235.7022289,233.5077989,31.95995095,31.95995095,255.7279693,268.1801775,8.090284528,0.037282417,245.3773291,250.2591763,12.61844145,0.0581495
cedar_AEON02_20240327_centered_0140.jpg,139,cedar,train,0.646166121,0,24,24,225,253,165.8610835,248.744547,59.29182342,59.29182342,224.6933085,242.7024309,10.30213514,0.047257501,193.9369249,245.8611358,31.87284135,0.146205694
cedar_AEON02_20240327_centered_0151.jpg,128,cedar,train,0.753151911,1,0,0,260,268,280.00899,282.10312,24.47974007,24.47974007,247.9751978,260.5002282,14.17188922,0.078732718,264.0485577,271.3397521,5.248310518,0.029157281
cedar_AEON02_20240415_centered_0010.jpg,169,cedar,train,0.762764923,0,17,17,263,267,247.8877337,257.5769257,17.80940541,17.80940541,301.6099295,304.1582933,53.5860562,0.283524107,275.0837,281.1579667,18.61353878,0.098484332
cedar_Azumi01_20250324_centered_0011.jpg,187,cedar,train,0.840183465,0,0,0,256,259,254.3063761,261.1731945,2.755201725,2.755201725,210.6053197,244.3179331,47.70995799,0.255133465,233.1397994,253.0093602,23.63210819,0.12637491
cedar_Azumi01_20250324_centered_0014.jpg,151,cedar,train,0.854934372,0,0,0,258,253,241.2058937,228.9684543,29.31820592,29.31820592,254.9020183,252.1758489,3.205731712,0.018111479,248.4671221,241.2722409,15.11344083,0.085386671
cedar_Azumi01_20250324_centered_0015.jpg,150,cedar,train,0.585615695,0,0,0,293,232,349.7105833,184.5721298,73.92897349,73.92897349,299.0426823,243.0294832,12.57630742,0.059603353,323.8342158,214.4266123,35.49046095,0.168201237
cedar_Azumi01_20250324_centered_0017.jpg,192,cedar,train,0.862612773,0,0,0,250,256,227.4550265,245.6020322,24.82727464,24.82727464,251.8576393,243.2934095,12.84166138,0.066537106,239.4633238,244.4659806,15.62226456,0.080944376
cedar_Azumi01_20250324_centered_0019.jpg,177,cedar,train,0.851006863,0,0,0,257,250,225.7275166,238.5611964,33.29886552,33.29886552,279.4650146,248.0337099,22.5509019,0.118067549,253.9262151,243.5318884,7.16132812,0.037493865
cedar_Azumi01_20250324_centered_0023.jpg,167,cedar,train,0.85929596,0,0,0,256,255,275.8228213,248.9775824,20.71747472,20.71747472,246.9526294,255.1936015,9.049441758,0.049450501,261.0359717,252.1613278,5.780923056,0.031589743
cedar_Azumi01_20250324_centered_0026.jpg,161,cedar,train,0.852457819,0,0,0,258,256,275.2504033,250.4881214,18.10958914,18.10958914,254.2199633,257.4830092,4.060541053,0.022068158,264.7401973,253.9838976,7.035263255,0.038235126
cedar_Azumi01_20250324_centered_0031.jpg,154,cedar,train,0.729187651,0,0,0,259,254,276.4231655,247.3077568,18.6642122,18.6642122,254.513546,255.4660112,4.719900225,0.025651632,265.5399508,251.3602249,7.052614357,0.038329426
cedar_Azumi01_20250324_centered_0038.jpg,157,cedar,train,0.850579053,0,0,0,257,256,307.2817536,237.9910633,53.40951736,53.40951736,239.7560807,265.1066888,19.50088544,0.10484347,273.2116933,251.6722449,16.77940599,0.09021186
cedar_Azumi01_20250324_centered_0040.jpg,162,cedar,train,0.842356201,0,0,0,256,258,299.812823,241.4315152,46.84098789,46.84098789,251.185843,263.7091292,7.467949156,0.039935557,275.516407,252.5625,20.2597273,0.108340788
cedar_Azumi01_20250324_centered_0042.jpg,190,cedar,train,0.617749137,0,31,31,266,281,287.1084257,295.6939355,25.71920247,25.71920247,276.5226244,314.4400452,35.05655789,0.173547316,281.992346,304.753863,28.63566197,0.141760703
cedar_Azumi01_20250324_centered_0043.jpg,161,cedar,train,0.832670777,0,0,0,254,259,291.6197792,257.5385708,37.64815486,37.64815486,223.5631454,267.687542,31.65241708,0.165719461,256.655785,262.7525896,4.597295187,0.024069608
cedar_Azumi01_20250324_centered_0045.jpg,182,cedar,train,0.864926448,0,0,0,258,250,312.678965,262.1010696,56.00200977,56.00200977,232.6716156,237.3954213,28.29138493,0.140753159,273.6322631,250.0437512,15.63232429,0.077772758
cedar_Azumi01_20250324_centered_0046.jpg,167,cedar,train,0.86046166,0,0,0,253,260,259.8213677,281.8402608,22.88073533,22.88073533,244.5786578,235.5569591,25.8530705,0.147731831,252.3711981,259.2184008,1.003139651,0.005732227
cedar_Azumi01_20250324_centered_0047.jpg,182,cedar,train,0.834401957,0,0,0,245,261,249.3176742,275.8155564,15.43188331,15.43188331,237.4024858,250.4551941,12.99673625,0.073845092,243.3488604,263.1114954,2.680424376,0.015229684
cedar_Azumi01_20250324_centered_0051.jpg,187,cedar,train,0.860836294,0,0,0,256,250,258.1984036,226.3377043,23.76420032,23.76420032,271.2865906,248.8554165,15.32938106,0.078612211,264.8477312,237.7776116,15.08870859,0.077377993
cedar_Azumi01_20250324_centered_0052.jpg,179,cedar,train,0.835434548,0,0,0,264,246,265.9806104,230.4280359,15.69741651,15.69741651,273.0679817,239.5617083,11.12114615,0.056452519,269.4723766,234.9279622,12.35058406,0.06269332
cedar_Azumi01_20250324_centered_0056.jpg,171,cedar,train,0.791092594,0,0,0,258,257,255.7433633,232.0722905,25.02964465,25.02964465,245.9330257,254.9159163,12.24562267,0.061535792,250.9014167,243.3468889,15.38822044,0.077327741
cedar_Azumi01_20250324_centered_0057.jpg,182,cedar,train,0.846843577,0,0,0,258,258,251.7295553,239.0817197,19.930374,19.930374,236.2947941,247.1666873,24.2585372,0.122517865,244.1786092,243.0370225,20.36962295,0.102876884
cedar_Azumi01_20250324_centered_0059.jpg,166,cedar,train,0.519116564,1,132,132,256,236,266.2457821,247.2398168,15.20886365,15.20886365,220.8133861,194.7513234,54.21762741,0.276620548,243.6403076,221.1234901,19.34095511,0.098678342
cedar_Azumi01_20250324_centered_0060.jpg,163,cedar,train,0.551027657,0,62,62,249,240,258.6019277,241.0111984,9.655026538,9.655026538,227.8533547,214.2915109,33.28824143,0.169837966,243.7099925,228.0705051,13.04979034,0.066580563
cedar_Azumi01_20250324_centered_0065.jpg,155,cedar,train,0.807343758,0,0,0,258,257,249.3641823,282.6104138,27.02722038,27.02722038,256.526545,256.788366,1.48857606,0.007518061,253.0761197,269.2279829,13.18211526,0.06657634
cedar_Azumi01_20250324_centered_0066.jpg,155,cedar,train,0.444135351,2,74,74,274,240,284.8377743,232.6522405,13.0937741,13.0937741,275.4223837,209.6781484,30.35519492,0.15102087,280.2354142,221.4222185,19.59628424,0.097493951
cedar_Azumi01_20250324_centered_0068.jpg,177,cedar,train,0.75942365,0,0,0,254,249,271.8705839,230.1575447,25.96913344,25.96913344,233.3681575,223.7090888,32.63898151,0.166525416,252.0582904,226.839346,22.24555734,0.113497742
cedar_Azumi01_20250324_centered_0071.jpg,182,cedar,train,0.835827563,0,0,0,255,252,244.4234897,244.0108556,13.25477266,13.25477266,215.3960476,227.2421187,46.70573554,0.244532647,230.574434,236.0104547,29.19372935,0.152846751
cedar_Azumi01_20250324_centered_0073.jpg,186,cedar,train,0.871713379,0,0,0,257,256,261.1847021,225.2616349,31.02190872,31.02190872,254.3674985,272.4671271,16.67622079,0.087310056,257.8249197,248.5263327,7.519055498,0.039366783
cedar_Azumi01_20250324_centered_0074.jpg,165,cedar,train,0.751757242,2,0,0,259,263,262.4663908,234.5617005,28.64878256,28.64878256,259.2944654,273.6499285,10.65399868,0.055780098,260.9084615,253.7603535,9.434685599,0.04939626
cedar_Azumi01_20250324_centered_0075.jpg,177,cedar,train,0.867537519,0,0,0,256,257,260.25707,225.9267823,31.36347406,31.36347406,249.3548959,271.2954617,15.76444211,0.082970748,254.8555569,248.4048231,8.671033116,0.045637016
cedar_Azumi01_20250324_centered_0077.jpg,180,cedar,train,0.870993717,0,0,0,251,256,249.5163441,249.8810146,6.296285928,6.296285928,259.1477543,264.8463192,12.02677282,0.061675758,254.6157443,257.8044729,4.041005968,0.020723108
cedar_Azumi01_20250324_centered_0078.jpg,156,cedar,train,0.803470022,0,0,0,260,261,260.7692682,247.6991855,13.32304168,13.32304168,266.2441867,280.5188225,20.49327448,0.106182769,263.5365978,264.2880632,4.828963048,0.025020534
cedar_Azumi01_20250324_centered_0081.jpg,193,cedar,train,0.850944176,0,0,0,262,249,274.0293989,297.4222951,49.89413893,49.89413893,264.0279892,227.4412695,21.65390501,0.106146593,269.2014246,263.640398,16.3156909,0.079978877
cedar_Azumi01_20250324_centered_0082.jpg,177,cedar,train,0.788289214,0,0,0,253,248,265.4349258,290.7507534,44.52251451,44.52251451,240.3702914,234.851342,18.23175102,0.090256193,253.1001134,263.2415249,15.24185374,0.075454721
cedar_Azumi01_20250324_centered_0088.jpg,152,cedar,train,0.802970284,0,0,0,265,237,275.2804018,207.5687201,31.17510064,31.17510064,265.4010273,199.6943237,37.30783169,0.201663955,270.3155404,203.6114567,33.80901936,0.182751456
cedar_Azumi01_20250324_centered_0089.jpg,151,cedar,train,0.70821065,1,0,0,263,239,273.6934345,203.8230124,36.7664249,36.7664249,251.2436443,216.8263647,25.09745009,0.134210963,262.291978,210.4269564,28.58181447,0.152843928
cedar_Azumi01_20250324_centered_0090.jpg,154,cedar,train,0.73287628,0,48,48,251,276,245.2096404,295.5675484,20.40630328,20.40630328,243.1547122,275.5218199,7.859847166,0.038340718,244.2130031,285.8453983,11.95805978,0.058331999
cedar_Azumi01_20250324_centered_0091.jpg,174,cedar,train,0.833661174,0,0,0,249,262,242.9226177,291.847778,30.46021057,30.46021057,254.3215663,257.0056108,7.298149917,0.035600731,248.4630987,274.9126754,12.92383261,0.063043086
cedar_Azumi01_20250324_centered_0092.jpg,179,cedar,train,0.615042459,0,41,41,269,245,304.246498,182.6640918,71.61062123,71.61062123,276.182892,249.017086,8.229879558,0.039950872,289.8772117,216.6385271,35.21691518,0.170955899
cedar_Azumi01_20250324_centered_0095.jpg,177,cedar,train,0.694774491,1,0,0,257,251,257.4374176,256.6813415,5.698155392,5.698155392,255.8264708,234.4624811,16.57910443,0.086349502,256.6512121,245.8376632,5.174106154,0.02694847
cedar_Azumi01_20250324_centered_0096.jpg,199,cedar,train,0.848623828,0,0,0,256,262,254.1532799,264.4847977,3.095899687,3.095899687,236.8835521,235.8990612,32.35270608,0.160161911,244.90152,249.1708117,16.96361787,0.083978306
cedar_Azumi01_20250324_centered_0100.jpg,210,cedar,train,0.858837717,0,0,0,253,259,212.7469751,228.4303609,50.54511698,50.54511698,254.5854159,265.4646166,6.656185973,0.031103673,234.3176255,247.5241169,21.92548768,0.10245555
cedar_Azumi01_20250324_centered_0102.jpg,153,cedar,train,0.879972175,0,0,0,256,254,297.6208639,242.5329629,43.1716255,43.1716255,235.6659736,248.7078768,21.01140635,0.129700039,265.8455418,245.6999426,12.87733072,0.079489696
cedar_Azumi01_20250324_centered_0103.jpg,149,cedar,train,0.783197627,1,0,0,257,253,293.3520394,236.4037777,39.96129833,39.96129833,237.7038541,249.0573799,19.69480893,0.120090298,264.7709378,242.9027118,12.7413776,0.077691327
cedar_Azumi01_20250324_centered_0104.jpg,188,cedar,train,0.8673284,0,0,0,255,261,218.461266,281.6571429,41.97376127,41.97376127,281.0798136,250.7163612,28.03408474,0.141586287,248.9236871,266.6051949,8.266788249,0.041751456
cedar_Azumi01_20250324_centered_0105.jpg,158,cedar,train,0.73155856,0,0,0,291,229,350.9925096,187.1639888,73.13927152,73.13927152,296.8153388,232.1383241,6.608119496,0.032552313,323.9271775,209.631853,38.20110124,0.188182765
cedar_Azumi01_20250324_centered_0106.jpg,196,cedar,train,0.85297181,0,0,0,263,263,299.8984882,270.6362591,37.68037803,37.68037803,219.9354377,249.0463835,45.26875238,0.228630063,259.0667229,259.6117581,5.191420981,0.026219298
cedar_Azumi01_20250324_centered_0108.jpg,167,cedar,train,0.799041618,2,0,0,254,259,266.670585,295.5045714,38.64100745,38.64100745,235.6496493,243.2222019,24.20070835,0.128046076,250.2337599,267.8021136,9.574015281,0.050656166
cedar_Azumi01_20250324_centered_0109.jpg,182,cedar,train,0.864122427,0,0,0,261,253,282.4599549,297.4106422,49.32377526,49.32377526,244.968299,230.9472294,27.2642647,0.14349613,263.1550048,263.1877509,10.41317983,0.05480621
cedar_Azumi01_20250324_centered_0115.jpg,154,cedar,train,0.69645686,0,33,33,281,263,299.3376101,261.9275501,18.36894372,18.36894372,305.1224697,252.6696491,26.24137371,0.138112493,302.2385998,257.2849006,21.99410114,0.115758427
cedar_Azumi01_20250324_centered_0116.jpg,168,cedar,train,0.864041507,0,0,0,263,261,272.1249221,259.8197799,9.200930578,9.200930578,267.8817088,258.764066,5.36940237,0.030335607,270.0458525,259.3025062,7.247449349,0.040946042
cedar_Azumi01_20250324_centered_0120.jpg,140,cedar,train,0.784058428,0,0,0,255,258,232.6615689,268.2635499,24.58344889,24.58344889,255.9400197,255.9343469,2.269484482,0.012894798,244.5714949,261.9555745,11.1534877,0.063372089
cedar_Azumi01_20250324_centered_0121.jpg,166,cedar,train,0.797444512,0,0,0,257,251,232.9822269,261.4077928,26.1758586,26.1758586,246.5526201,254.09349,10.89575275,0.061907686,239.902784,257.6776835,18.35500619,0.104289808
